threshold,tpr,fpr
1.0492247914806359,0.0,0.0
0.04922479148063587,0.0,6.238478310370535e-07
0.047855996358411916,0.0,1.4972347944889282e-05
0.04738393994571805,0.0,1.6843891438000444e-05
0.047086793218293885,9.010632546404758e-05,1.9339282762148656e-05
0.045028449619347384,9.010632546404758e-05,2.183467408629687e-05
0.04184069063178554,9.010632546404758e-05,2.3706217579408032e-05
0.04175208531310229,0.00018021265092809516,2.4330065410445085e-05
0.040982762413885376,0.00018021265092809516,2.9944695889778564e-05
0.040869258037175185,0.0002703189763921427,2.9944695889778564e-05
0.040705768586111406,0.002522977112993332,0.00013974191415229998
0.03984526580583113,0.0031537213912416653,0.00015159502294200398
0.03959324491541874,0.0031537213912416653,0.00015284271860407808
0.03887244936713005,0.0031537213912416653,0.00015845734908341157
0.03874215186708042,0.0031537213912416653,0.00016157658823859683
0.03855921300821541,0.0031537213912416653,0.00016719121871793032
0.038464747307881686,0.0031537213912416653,0.00016781506654896738
0.03717559116456648,0.003604253018561903,0.00020836517556637585
0.037012776598558415,0.003964678320418093,0.00021647519736985754
0.0369487118751802,0.003964678320418093,0.00021897058869400576
0.03692791028464987,0.003964678320418093,0.00022146598001815399
0.036788405514567024,0.004054784645882141,0.00022271367568022808
0.03631251826381652,0.004054784645882141,0.00022396137134230218
0.036286141425920806,0.004054784645882141,0.0002277044583285245
0.03598925301191487,0.004054784645882141,0.00022957600182163567
0.03596201580413478,0.004505316273202379,0.00024330065410445084
0.03594589990405864,0.004595422598666426,0.0002439245019354879
0.03586161247812192,0.004595422598666426,0.00024579604542859904
0.03519261713719112,0.004595422598666426,0.0002489152845837843
0.03494802469733955,0.004685528924130474,0.00024953913241482136
0.03485830539835125,0.004685528924130474,0.0002539060672320808
0.03485221475183544,0.005045954225986664,0.00037867563343949143
0.034659932000876324,0.005316273202378807,0.0003955195248774919
0.03459100985484929,0.005316273202378807,0.000396767220539566
0.034111107958303584,0.005316273202378807,0.0003980149162016401
0.03398156567750022,0.005406379527842855,0.0004111157206534182
0.03379983617506382,0.005496485853306902,0.0004167303511327517
0.033528552761649094,0.005496485853306902,0.00041797804679482583
0.03344308521317908,0.005496485853306902,0.00041860189462586286
0.03337207696319772,0.005856911155163093,0.00047911513423645703
0.033102150442555406,0.005856911155163093,0.0004797389820674941
0.033046827357579286,0.005856911155163093,0.0004809866777295682
0.032972184185694524,0.010091908451973329,0.0008765062026070601
0.03294094009142202,0.010091908451973329,0.0008777538982691342
0.032806253359654404,0.010091908451973329,0.0008802492895932825
0.032734691824800016,0.010091908451973329,0.0008808731374243194
0.03262664551793867,0.010091908451973329,0.0008839923765795048
0.03251534835183121,0.010091908451973329,0.0008921023983829864
0.032244845794319466,0.010091908451973329,0.0008958454853692087
0.03223283171334115,0.010091908451973329,0.0008964693332002458
0.032186573253093036,0.010091908451973329,0.0009145609203003204
0.032174266218164216,0.010632546404757614,0.0009594779641349882
0.03217339658035604,0.022977112993332133,0.0019651206677667185
0.03211788256529738,0.02306721931879618,0.001971359146077089
0.03200093240017175,0.023697963597044513,0.002065560168563684
0.031999803342028545,0.027302216615606417,0.0033550536353172734
0.03183661207676617,0.027302216615606417,0.003361292113627644
0.03177629395150377,0.027302216615606417,0.003362539809289718
0.03175745528035944,0.04162912236438998,0.004952727930603167
0.031669161098271136,0.04162912236438998,0.004959590256744575
0.03156542220727723,0.04162912236438998,0.0049627094958997605
0.031495335913000355,0.04162912236438998,0.004963957191561834
0.031402869418068725,0.04162912236438998,0.004972067213365316
0.031199309070552787,0.04162912236438998,0.004973938756858427
0.03108582274239534,0.04162912236438998,0.0049751864525205015
0.031069076116672083,0.04162912236438998,0.0049758103003515386
0.031036444912595856,0.041719228689854025,0.005003259604917169
0.030692195999704262,0.04189944134078212,0.00503881893128628
0.0305926031112718,0.04189944134078212,0.0050400666269483545
0.030583785786609724,0.042079653991710216,0.005055662822724281
0.030505938242494018,0.042079653991710216,0.005056286670555318
0.0304513978945782,0.042079653991710216,0.005058782061879466
0.02997931168187658,0.042079653991710216,0.005061277453203615
0.0299174578317895,0.042079653991710216,0.005088102909938208
0.029851425944580567,0.042440079293566406,0.005143001519069468
0.02963616346147136,0.042440079293566406,0.005147992301717765
0.029625503182349962,0.042440079293566406,0.005149863845210876
0.029595781983330963,0.042440079293566406,0.0051511115408729505
0.029576999264527837,0.04253018561903046,0.005179808541100655
0.02949817768285587,0.04253018561903046,0.005180432388931692
0.029339977255901695,0.04316092989727879,0.005286486520207991
0.029276106441079287,0.04325103622274284,0.0052939726941804354
0.02921055275164897,0.04325103622274284,0.005295844237673547
0.029116962679908744,0.04343124887367093,0.005545383370088368
0.029073004747270457,0.04343124887367093,0.005546007217919405
0.0290331631228755,0.04388178050099117,0.005600905827050666
0.02902405450584695,0.04397188682645522,0.005601529674881703
0.028945544628358844,0.0446927374301676,0.005651437501364667
0.02885829949419065,0.0446927374301676,0.0056526851970267415
0.02875917625240246,0.0446927374301676,0.0056533090448577785
0.02866008255298412,0.0446927374301676,0.00565518058835089
0.028579387336812506,0.0446927374301676,0.005656428284012963
0.028487987834923845,0.0446927374301676,0.005672648327619927
0.02847704000267692,0.0446927374301676,0.005673272175450964
0.028424862816149074,0.0446927374301676,0.005676391414606149
0.028279959072980726,0.0446927374301676,0.005677015262437186
0.028226651819542325,0.0446927374301676,0.0056788868059302975
0.02821095893127252,0.0446927374301676,0.00568886837122689
0.028157556646296742,0.04505316273202379,0.0057500054586685214
0.0280858346412444,0.04541358803387998,0.0057637301109513366
0.02784155568415271,0.04541358803387998,0.005764353958782374
0.02770132956252468,0.04541358803387998,0.005766225502275485
0.027317728872974973,0.04541358803387998,0.005767473197937559
0.027239980387123577,0.045503694359344024,0.005767473197937559
0.02713339633033757,0.045593800684808075,0.005771216284923782
0.02701703581716194,0.045593800684808075,0.005771840132754819
0.02693060140012377,0.04577401333573617,0.005849197263803413
0.02691185335374732,0.04577401333573617,0.0058741511770448954
0.02687989717519939,0.04577401333573617,0.005877894264031117
0.02684066912164976,0.045864119661200214,0.0059196920687106
0.026832782058789632,0.045864119661200214,0.0059203159165416375
0.02672600215244333,0.045954225986664266,0.005924682851358896
0.026722979986628648,0.045954225986664266,0.0059390313514727485
0.02666773034848011,0.046314651288520456,0.0061604973314909025
0.02666664375465308,0.046314651288520456,0.006161745027152977
0.026660792469702814,0.046314651288520456,0.006295248462994906
0.02661113154941516,0.046314651288520456,0.00629649615865698
0.0266055135456816,0.046314651288520456,0.006298991549981129
0.02658799911013685,0.046314651288520456,0.006299615397812166
0.02654808032891452,0.046314651288520456,0.0063046061804604625
0.026500486194661502,0.046314651288520456,0.006305853876122536
0.026486844938142424,0.046314651288520456,0.00630710157178461
0.0264819919660182,0.046314651288520456,0.0063888256376504644
0.026434665988508417,0.046314651288520456,0.006390697181143576
0.026358386853068138,0.046675076590376646,0.006405045681257428
0.02630145132194021,0.046675076590376646,0.006405669529088465
0.02629100271915772,0.046675076590376646,0.006406917224750539
0.0262900240606484,0.046675076590376646,0.006407541072581576
0.026276410457167502,0.046675076590376646,0.006411284159567798
0.026160301667568928,0.046675076590376646,0.006413779550891946
0.026133356733990167,0.046675076590376646,0.006416898790047132
0.0259172029260338,0.046675076590376646,0.006417522637878169
0.025862512345889592,0.046675076590376646,0.0064225134205264656
0.025843110075547158,0.046675076590376646,0.006423761116188539
0.02576030388871538,0.046675076590376646,0.006425008811850613
0.025743928598142708,0.046675076590376646,0.00642563265968165
0.02568298936787184,0.046675076590376646,0.006428751898836836
0.02565326008788784,0.046675076590376646,0.00642999959449891
0.02560200284205893,0.046675076590376646,0.006437485768471355
0.02550036437437645,0.046675076590376646,0.006438733464133428
0.02547022459527598,0.046675076590376646,0.0064412288554575765
0.02545264230389744,0.06406559740493782,0.010823759868492877
0.025433719552765,0.06406559740493782,0.01082563141198599
0.02540028389052333,0.06406559740493782,0.010826255259817025
0.02538032054859364,0.06406559740493782,0.0108275029554791
0.0253599387333622,0.06406559740493782,0.01082937449897221
0.025341095872116262,0.06406559740493782,0.01083374143378947
0.025289185110046,0.06415570373040187,0.010840603759930878
0.02523248286238576,0.06415570373040187,0.010842475303423988
0.025119687149342845,0.06415570373040187,0.010845594542579174
0.02507524664876656,0.06415570373040187,0.010848713781734359
0.02507299353353836,0.06415570373040187,0.010849337629565397
0.02505449375011826,0.06415570373040187,0.010851209173058507
0.02501411495305445,0.06415570373040187,0.010852456868720581
0.0250121679723521,0.06415570373040187,0.010874915390637915
0.024973208347265442,0.06415570373040187,0.010877410781962063
0.024964550654057883,0.06415570373040187,0.010878034629793101
0.02496216447995309,0.06415570373040187,0.010886144651596583
0.024956114055743318,0.06415570373040187,0.010886768499427619
0.024942507838554024,0.06415570373040187,0.010888016195089693
0.0248794995687864,0.06424581005586592,0.010927318608445029
0.02484102189252236,0.06442602270679401,0.010944786347714066
0.02481740157378901,0.06442602270679401,0.01094603404337614
0.024749455098679016,0.06442602270679401,0.010948529434700288
0.024740690976679858,0.06442602270679401,0.010949153282531324
0.02466472387796127,0.06442602270679401,0.011002180348169474
0.02462563617286646,0.06451612903225806,0.011002804196000512
0.024618257775906538,0.06451612903225806,0.011009042674310882
0.024604971472819984,0.06460623535772211,0.011012161913466068
0.024552960696464614,0.06460623535772211,0.011013409609128142
0.024526018103214225,0.06460623535772211,0.011015281152621252
0.024516613736356423,0.06505676698504236,0.011073922848738735
0.024450538314888158,0.06505676698504236,0.011083280566204291
0.024420361969724042,0.06505676698504236,0.011084528261866365
0.024388730570283026,0.06505676698504236,0.011103243696797478
0.024375140560079424,0.06505676698504236,0.011104491392459552
0.02436737442120353,0.06505676698504236,0.011105739088121626
0.02434074544482895,0.06505676698504236,0.011107610631614737
0.024242998134874454,0.06514687331050639,0.011107610631614737
