threshold,tpr,fpr
1.013590284609803,0.0,0.0
0.013590284609803036,0.003951149425287357,8.258699774284407e-05
0.01243166400882722,0.004669540229885058,8.258699774284407e-05
0.012367569654208082,0.004669540229885058,8.325302191818959e-05
0.011984785143913424,0.004669540229885058,8.458507026888062e-05
0.010111172129410182,0.005028735632183908,8.991326367164476e-05
0.009941183452126093,0.005028735632183908,9.124531202233578e-05
0.009836080623092366,0.005028735632183908,9.19113361976813e-05
0.00966489989457218,0.005028735632183908,9.457543289906337e-05
0.009618708913116805,0.005747126436781609,0.00019914122842830948
0.009538763858881123,0.005747126436781609,0.00020979761523383776
0.00838530407844928,0.005747126436781609,0.0002117956877598743
0.008367265124640635,0.006824712643678161,0.00022245207456540256
0.008364796686126994,0.006824712643678161,0.00024443087235180463
0.008280782578686875,0.007183908045977011,0.0002670756943135522
0.008231674736369958,0.007183908045977011,0.0002684077426642432
0.007874562823494363,0.007543103448275862,0.0002697397910149343
0.0077039918131501925,0.007543103448275862,0.0002717378635409708
0.007651835912326397,0.007543103448275862,0.00027306991189166187
0.007611173037314886,0.007543103448275862,0.00030170895143151905
0.007475386199061906,0.007543103448275862,0.0003037070239575556
0.007472184971221067,0.007543103448275862,0.0003150294349384294
0.007302535505690794,0.016163793103448277,0.0011861890562903652
0.00721904416497477,0.016163793103448277,0.0011895191771670928
0.007160961213996698,0.016522988505747127,0.0011941813463945115
0.007081128607327975,0.01867816091954023,0.003548576806240913
0.007059687164309384,0.01867816091954023,0.0035492428304162585
0.007039744005552086,0.01903735632183908,0.00356389536227386
0.007022917450822282,0.01939655172413793,0.0035685575315012783
0.007002046154090077,0.01939655172413793,0.003569223555676624
0.00698494318144212,0.03807471264367816,0.004961214082148754
0.006915359478670577,0.03807471264367816,0.004961880106324099
0.006906565295108565,0.03843390804597701,0.0049625461304994446
0.006883856562606939,0.03915229885057471,0.005024486378806578
0.006846218165659068,0.03915229885057471,0.005025152402981924
0.006818326185522126,0.03915229885057471,0.005026484451332615
0.0068145723529741105,0.03915229885057471,0.005030480596384688
0.006779861017398286,0.03915229885057471,0.005031146620560033
0.006772564635900634,0.03915229885057471,0.0050324786689107245
0.006765113261914213,0.03915229885057471,0.005051127345820398
0.006748308684435521,0.03915229885057471,0.005057121563398508
0.006725870288484666,0.03915229885057471,0.0050704420469054184
0.006707525855390743,0.03915229885057471,0.00507177409525611
0.006689568692848832,0.03915229885057471,0.005075104216132837
0.0066823117949930365,0.03915229885057471,0.0050757702403081825
0.006669127599906125,0.03915229885057471,0.005111069521601495
0.006647932816298508,0.03915229885057471,0.005127054101809788
0.0066398267678057605,0.03915229885057471,0.005129718198511169
0.006551252616159914,0.03915229885057471,0.005131716271037206
0.006524758791909865,0.039511494252873564,0.0051330483193878975
0.0065154361746733325,0.039511494252873564,0.005134380367738588
0.006504656045718053,0.039511494252873564,0.005137710488615316
0.006501427277738446,0.04130747126436782,0.0052049789303252126
0.006452520682071574,0.04130747126436782,0.005208975075377286
0.006435566775667478,0.041666666666666664,0.005556639694907646
0.006427618314988994,0.041666666666666664,0.005557305719082991
0.006417555556875025,0.042385057471264365,0.0055839466860968115
0.006402185420330739,0.04382183908045977,0.005673193925593111
0.006348218601469802,0.04382183908045977,0.005674525973943802
0.006348094177318547,0.04382183908045977,0.0056771900706451845
0.006335457005359486,0.04382183908045977,0.005683184288223294
0.006334704124427572,0.04382183908045977,0.0056898445299767494
0.0063176243433436035,0.04741379310344827,0.006840734304973802
0.006264598578461778,0.048132183908045974,0.006939305882924939
0.006218230006474686,0.048132183908045974,0.006940637931275629
0.0062074199744777655,0.048132183908045974,0.0069433020279770115
0.006165797539471552,0.048132183908045974,0.006944634076327703
0.0061640624224754935,0.048132183908045974,0.006945966124678394
0.006155103874772829,0.048132183908045974,0.006946632148853739
0.006140671553805337,0.04849137931034483,0.006951960342256504
0.006113232857484234,0.04849137931034483,0.006955956487308576
0.0061077521987988,0.04849137931034483,0.006956622511483922
0.006079923449272842,0.04849137931034483,0.006987925647725161
0.006071361041626832,0.04849137931034483,0.006988591671900506
0.006020691051439335,0.04849137931034483,0.006991921792777234
0.006006091480114302,0.04849137931034483,0.007015898663089673
0.005998567454070446,0.04885057471264368,0.007015898663089673
0.005984022925658354,0.04885057471264368,0.007016564687265019
0.005983272819609367,0.04885057471264368,0.007023890953193819
0.005960386028995391,0.04885057471264368,0.007024556977369164
0.005944085850761583,0.04885057471264368,0.007032549267473311
0.005936886262118965,0.04885057471264368,0.00704453770262953
0.005902307205494372,0.04885057471264368,0.007045869750980221
0.005898367143422933,0.04885057471264368,0.007047201799330912
0.005867425801541597,0.04885057471264368,0.007047867823506257
0.005863569376370943,0.04885057471264368,0.007051197944382985
0.005835904891797922,0.04885057471264368,0.007052529992733677
0.005832134034133854,0.04885057471264368,0.007058524210311786
0.005819979351520989,0.04885057471264368,0.007059190234487131
